FECHA_RESULTADO,AG,PCR,PR
2020-11-05,0,24,123
2020-11-07,0,7,35
2020-11-08,0,5,15
2020-11-09,0,13,87
2020-11-10,0,5,70
2020-11-11,0,25,98
2020-11-12,0,20,57
2020-11-13,0,44,75
2020-11-14,0,11,49
2020-11-15,0,7,34
2020-11-16,0,4,71
2020-11-17,0,4,73
2020-11-18,0,11,52
2020-11-19,0,51,59
2020-11-20,0,24,76
2020-11-21,0,10,61
2020-11-22,0,2,14
2020-11-23,0,16,70
2020-11-24,1,29,54
2020-11-25,0,13,71
2020-11-26,0,42,75
2020-11-27,0,26,61
2020-11-28,0,12,53
2020-11-29,0,26,15
2020-11-30,0,32,54
2020-12-01,0,7,60
2020-12-02,0,22,46
2020-12-03,2,16,44
2020-12-04,0,27,64
2020-12-05,0,14,44
2020-12-07,0,10,70
2020-12-08,0,0,16
2020-12-09,0,0,67
2020-12-10,0,47,42
2020-12-11,1,12,68
2020-12-12,3,37,27
2020-12-13,0,50,9
2020-12-14,0,41,55
2020-12-15,0,42,64
2020-12-16,1,52,48
2020-12-17,0,49,50
2020-12-18,1,9,53
2020-12-19,0,32,37
2020-12-20,0,18,7
2020-12-21,0,37,40
2020-12-22,0,48,30
2020-12-23,1,52,36
2020-12-24,0,49,18
2020-12-25,0,42,9
2020-12-26,0,34,19
2020-12-27,0,22,6
2020-12-28,0,15,38
2020-12-29,1,15,30
2020-12-30,1,91,44
2020-12-31,5,62,13
2021-01-01,0,3,0
2021-01-02,7,35,8
2021-01-03,0,124,3
2021-01-04,7,22,11
2021-01-05,16,37,26
2021-01-06,32,73,21
2021-01-07,20,30,41
2021-01-08,16,74,20
2021-01-09,10,53,40
2021-01-10,3,123,5
2021-01-11,21,71,36
2021-01-12,21,200,42
2021-01-13,39,24,42
2021-01-14,36,42,38
2021-01-15,46,92,42
2021-01-16,39,152,36
2021-01-17,7,225,4
2021-01-18,57,80,55
2021-01-19,50,127,43
2021-01-20,54,16,53
2021-01-21,56,120,41
2021-01-22,56,117,57
2021-01-23,47,224,51
2021-01-24,3,22,7
2021-01-25,83,37,61
2021-01-26,75,259,51
2021-01-27,75,167,39
2021-01-28,73,211,35
2021-01-29,91,102,29
2021-01-30,97,98,37
2021-01-31,15,228,3
2021-02-01,177,109,39
2021-02-02,156,170,42
2021-02-03,181,97,26
2021-02-04,182,139,34
2021-02-05,187,126,34
2021-02-06,126,189,22
2021-02-07,40,83,8
2021-02-08,206,84,44
2021-02-09,184,123,33
2021-02-10,181,155,42
2021-02-11,164,139,28
2021-02-12,177,88,37
2021-02-13,134,58,19
2021-02-14,22,56,13
2021-02-15,198,39,38
2021-02-16,141,53,39
2021-02-17,154,138,37
2021-02-18,137,87,30
2021-02-19,143,41,47
2021-02-20,129,257,20
2021-02-21,27,259,4
2021-02-22,184,26,42
2021-02-23,139,200,32
2021-02-24,134,442,32
2021-02-25,141,141,29
2021-02-26,108,172,31
2021-02-27,98,127,28
2021-02-28,25,124,5
2021-03-01,172,15,46
2021-03-02,126,135,25
2021-03-03,129,223,31
2021-03-04,120,79,40
2021-03-05,156,211,29
2021-03-06,131,214,23
2021-03-07,34,137,1
2021-03-08,179,50,37
2021-03-09,164,168,30
2021-03-10,170,154,27
2021-03-11,182,74,30
2021-03-12,113,75,23
2021-03-13,133,74,23
2021-03-14,27,72,2
2021-03-15,243,37,21
2021-03-16,171,98,33
2021-03-17,179,150,21
2021-03-18,172,517,17
2021-03-19,193,690,20
2021-03-20,143,290,13
2021-03-21,48,121,5
2021-03-22,237,908,23
2021-03-23,179,443,17
2021-03-24,170,316,20
2021-03-25,223,109,9
2021-03-26,209,202,13
2021-03-27,152,870,20
2021-03-28,32,270,1
2021-03-29,240,782,18
2021-03-30,194,643,19
2021-03-31,220,1394,21
2021-04-01,63,1606,2
2021-04-02,57,1401,1
2021-04-03,198,2385,7
2021-04-04,47,1278,2
2021-04-05,221,1253,27
2021-04-06,186,76,20
2021-04-07,181,104,17
2021-04-08,182,131,14
2021-04-09,165,285,20
2021-04-10,117,241,20
2021-04-11,26,215,4
2021-04-12,159,2,22
2021-04-13,149,163,30
2021-04-14,113,329,14
2021-04-15,126,132,23
2021-04-16,107,65,16
2021-04-17,84,158,8
2021-04-18,17,93,4
2021-04-19,140,5,17
2021-04-20,106,118,4
2021-04-21,100,204,12
2021-04-22,101,181,20
2021-04-23,71,76,9
2021-04-24,80,57,10
2021-04-25,15,397,3
2021-04-26,108,135,24
2021-04-27,76,81,10
2021-04-28,54,168,19
2021-04-29,75,98,15
2021-04-30,69,73,11
2021-05-01,21,64,3
2021-05-02,13,71,7
2021-05-03,83,45,10
2021-05-04,59,69,10
2021-05-05,62,78,14
2021-05-06,72,13,10
2021-05-07,52,114,10
2021-05-08,57,24,13
2021-05-09,12,39,0
2021-05-10,84,52,6
2021-05-11,58,65,20
2021-05-12,58,70,7
2021-05-13,52,18,11
2021-05-14,63,66,8
2021-05-15,60,47,7
2021-05-16,11,29,3
2021-05-17,80,5,12
2021-05-18,71,47,10
2021-05-19,47,8,8
2021-05-20,52,16,4
2021-05-21,40,71,14
2021-05-22,30,51,7
2021-05-23,22,72,2
2021-05-24,64,48,4
2021-05-25,76,18,16
2021-05-26,45,19,10
2021-05-27,44,1,8
2021-05-28,43,14,5
2021-05-29,45,17,7
2021-05-30,11,4,2
2021-05-31,50,3,9
2021-06-01,48,45,10
2021-06-02,35,17,7
2021-06-03,35,68,3
2021-06-04,37,16,9
2021-06-05,30,19,5
2021-06-06,11,2,1
2021-06-07,48,53,5
2021-06-08,31,22,6
2021-06-09,29,34,3
2021-06-10,26,43,11
2021-06-11,24,23,6
2021-06-12,28,15,12
2021-06-13,8,6,2
2021-06-14,63,61,8
2021-06-15,33,100,10
2021-06-16,19,45,6
2021-06-17,35,14,5
2021-06-18,35,21,5
2021-06-19,13,1,5
2021-06-20,8,0,2
2021-06-21,30,46,6
2021-06-22,33,13,3
2021-06-23,31,15,4
2021-06-24,31,9,7
2021-06-25,26,17,2
2021-06-26,18,6,3
2021-06-27,8,0,1
2021-06-28,49,6,4
2021-06-29,14,40,1
2021-06-30,28,2,5
2021-07-01,35,31,10
2021-07-02,43,27,9
2021-07-03,34,6,6
2021-07-04,6,1,1
2021-07-05,29,4,11
2021-07-06,29,24,2
2021-07-07,36,28,3
2021-07-08,41,7,10
2021-07-09,23,3,5
2021-07-10,17,12,7
2021-07-11,6,15,1
2021-07-12,21,1,5
2021-07-13,33,22,7
2021-07-14,32,12,5
2021-07-15,26,0,3
2021-07-16,28,5,4
2021-07-17,14,18,2
2021-07-18,7,20,2
2021-07-19,27,6,4
2021-07-20,21,2,4
2021-07-21,23,4,5
2021-07-22,19,21,5
2021-07-23,23,17,3
2021-07-24,33,5,0
2021-07-25,8,1,4
2021-07-26,18,11,4
2021-07-27,19,17,6
2021-07-28,18,17,2
2021-07-29,12,8,3
2021-07-30,31,18,3
2021-07-31,19,2,3
2021-08-01,5,11,0
2021-08-02,21,4,7
2021-08-03,19,37,2
2021-08-04,21,1,5
2021-08-05,18,15,7
2021-08-06,31,26,3
2021-08-07,16,0,2
2021-08-08,5,16,0
2021-08-09,24,2,1
2021-08-10,18,32,2
2021-08-11,15,11,1
2021-08-12,15,16,2
2021-08-13,11,2,3
2021-08-14,9,1,1
2021-08-15,6,44,0
2021-08-16,18,2,3
2021-08-17,21,24,1
2021-08-18,17,6,3
2021-08-19,15,5,3
2021-08-20,15,2,2
2021-08-21,12,2,1
2021-08-22,6,0,0
2021-08-23,30,37,1
2021-08-24,17,54,2
2021-08-25,22,8,1
2021-08-26,26,21,4
2021-08-27,22,28,1
2021-08-28,11,6,0
2021-08-29,2,0,2
2021-08-30,4,13,0
2021-08-31,18,9,4
2021-09-01,13,3,2
2021-09-02,17,43,1
2021-09-03,16,14,1
2021-09-04,19,39,1
2021-09-05,12,5,0
2021-09-06,23,20,2
2021-09-07,15,17,3
2021-09-08,18,23,4
2021-09-09,23,11,6
2021-09-10,19,6,2
2021-09-11,13,7,2
2021-09-12,7,1,3
2021-09-13,15,2,3
2021-09-14,19,16,3
2021-09-15,22,38,2
2021-09-16,20,12,0
2021-09-17,16,7,0
2021-09-18,10,15,0
2021-09-19,11,0,0
2021-09-20,17,8,3
2021-09-21,18,22,0
2021-09-22,13,12,3
2021-09-23,15,13,0
2021-09-24,15,8,3
2021-09-25,11,26,2
2021-09-26,6,8,0
2021-09-27,24,14,2
2021-09-28,21,4,2
2021-09-29,28,9,3
2021-09-30,31,15,0
2021-10-01,19,26,0
2021-10-02,12,16,1
2021-10-03,9,0,0
2021-10-04,24,10,2
2021-10-05,24,10,0
2021-10-06,18,31,2
2021-10-07,19,15,3
2021-10-08,6,6,0
2021-10-09,26,11,1
2021-10-10,8,0,0
2021-10-11,18,18,1
2021-10-12,26,5,1
2021-10-13,21,23,2
2021-10-14,17,18,3
2021-10-15,22,12,1
2021-10-16,15,13,2
2021-10-17,6,0,0
2021-10-18,24,16,4
2021-10-19,27,25,1
2021-10-20,20,6,2
2021-10-21,18,5,2
2021-10-22,21,11,2
2021-10-23,9,3,2
2021-10-24,11,0,0
2021-10-25,25,1,0
2021-10-26,12,20,5
2021-10-27,24,20,1
2021-10-28,20,7,1
2021-10-29,28,30,0
2021-10-30,17,16,2
2021-10-31,4,0,1
2021-11-01,7,0,3
2021-11-02,29,8,3
2021-11-03,32,14,4
2021-11-04,23,10,1
2021-11-05,24,37,1
2021-11-06,19,9,2
2021-11-07,2,0,0
2021-11-08,25,1,1
2021-11-09,25,2,1
2021-11-10,38,7,1
2021-11-11,29,19,0
2021-11-12,22,10,3
2021-11-13,15,17,1
2021-11-14,8,2,2
2021-11-15,36,46,1
2021-11-16,12,16,0
2021-11-17,33,11,1
2021-11-18,26,12,3
2021-11-19,33,38,2
2021-11-20,13,26,1
2021-11-21,13,1,0
2021-11-22,30,14,2
2021-11-23,18,30,1
2021-11-24,24,9,0
2021-11-25,23,20,1
2021-11-26,19,18,3
2021-11-27,20,33,1
2021-11-28,4,20,0
2021-11-29,23,16,0
2021-11-30,28,6,1
2021-12-01,29,36,3
2021-12-02,22,19,1
2021-12-03,12,16,1
2021-12-04,16,17,0
2021-12-05,13,12,1
2021-12-06,22,34,0
2021-12-07,25,34,1
2021-12-08,16,48,0
2021-12-09,20,17,1
2021-12-10,22,28,0
2021-12-11,23,22,0
2021-12-12,3,8,0
2021-12-13,34,13,0
2021-12-14,20,25,3
2021-12-15,11,23,2
2021-12-16,25,31,2
2021-12-17,30,26,0
2021-12-18,25,41,0
2021-12-19,13,1,0
2021-12-20,33,7,0
2021-12-21,28,28,0
2021-12-22,29,27,0
2021-12-23,38,15,0
2021-12-24,32,64,0
2021-12-25,12,7,0
2021-12-26,23,15,0
2021-12-27,72,38,0
2021-12-28,100,58,0
2021-12-29,101,63,6
2021-12-30,131,81,6
2021-12-31,107,83,0
2022-01-01,44,10,0
2022-01-02,68,51,8
2022-01-03,360,64,11
2022-01-04,504,109,0
2022-01-05,634,77,0
2022-01-06,789,105,0
2022-01-07,755,109,0
2022-01-08,770,289,0
2022-01-09,256,263,0
2022-01-10,1195,105,0
2022-01-11,1101,243,0
2022-01-12,1236,325,0
2022-01-13,1369,378,0
2022-01-14,1370,351,0
2022-01-15,1098,239,0
2022-01-16,295,288,0
2022-01-17,1416,722,0
2022-01-18,1220,323,0
2022-01-19,1280,487,0
2022-01-20,1016,506,0
2022-01-21,886,936,0
2022-01-22,571,1491,0
2022-01-23,237,227,0
2022-01-24,781,762,0
2022-01-25,588,562,0
2022-01-26,440,441,0
2022-01-27,443,399,0
2022-01-28,355,367,0
2022-01-29,341,366,0
2022-01-30,139,725,0
2022-01-31,303,385,0
2022-02-01,208,509,0
2022-02-02,198,510,0
2022-02-03,166,1121,0
2022-02-04,151,247,0
2022-02-05,96,94,0
2022-02-06,33,122,0
2022-02-07,102,14,0
2022-02-08,62,107,0
2022-02-09,59,144,0
2022-02-10,67,157,0
2022-02-11,43,145,0
2022-02-12,39,132,0
2022-02-13,17,105,0
2022-02-14,39,128,0
2022-02-15,20,129,0
2022-02-16,27,84,0
2022-02-17,24,66,0
2022-02-18,24,51,0
2022-02-19,17,80,0
2022-02-20,3,12,0
2022-02-21,19,8,0
2022-02-22,17,12,0
2022-02-23,15,10,0
2022-02-24,10,24,0
2022-02-25,10,14,0
2022-02-26,9,16,0
2022-02-27,1,5,0
2022-02-28,12,13,0
2022-03-01,6,16,0
2022-03-02,5,23,0
2022-03-03,7,18,0
2022-03-04,3,22,0
2022-03-05,3,20,0
2022-03-06,4,4,0
2022-03-07,5,13,0
2022-03-08,5,6,0
2022-03-09,10,41,0
2022-03-10,10,16,0
2022-03-11,4,4,0
2022-03-12,1,10,0
2022-03-13,2,9,0
2022-03-14,3,0,0
2022-03-15,5,5,0
2022-03-16,5,3,0
2022-03-17,6,2,0
2022-03-18,5,7,0
2022-03-19,3,23,0
2022-03-20,2,8,0
2022-03-21,8,1,0
2022-03-22,2,2,0
2022-03-23,4,1,0
2022-03-24,1,1,0
2022-03-25,0,3,0
2022-03-26,3,24,0
2022-03-27,1,0,0
2022-03-28,9,0,0
2022-03-29,7,5,0
2022-03-30,4,2,0
2022-03-31,9,5,0
2022-04-01,3,1,0
2022-04-02,13,5,0
2022-04-03,0,3,0
2022-04-04,3,0,0
2022-04-06,6,1,0
2022-04-07,4,11,0
2022-04-08,3,18,0
2022-04-09,3,10,0
2022-04-10,2,2,0
2022-04-11,0,3,0
2022-04-12,2,0,0
2022-04-13,3,0,0
2022-04-14,1,0,0
2022-04-15,1,0,0
2022-04-16,0,6,0
2022-04-18,6,2,0
2022-04-19,1,4,0
2022-04-20,6,3,0
2022-04-21,4,16,0
2022-04-22,0,2,0
2022-04-23,2,3,0
2022-04-25,2,3,0
2022-04-26,1,4,0
2022-04-27,1,8,0
2022-04-28,3,8,0
2022-04-29,4,3,0
2022-04-30,0,8,0
2022-05-01,2,0,0
2022-05-02,4,0,0
2022-05-03,3,1,0
2022-05-04,2,1,0
2022-05-05,3,2,0
2022-05-06,1,14,0
2022-05-07,3,1,0
2022-05-08,0,1,0
2022-05-09,5,0,0
2022-05-10,1,8,0
2022-05-11,3,4,0
2022-05-12,4,9,0
2022-05-13,2,1,0
2022-05-14,3,0,0
2022-05-15,2,2,0
2022-05-16,4,2,0
2022-05-17,4,10,0
2022-05-18,3,21,0
2022-05-19,1,26,0
2022-05-20,4,15,0
2022-05-21,5,6,0
2022-05-22,2,4,0
2022-05-23,8,6,0
2022-05-24,7,12,0
2022-05-25,11,9,0
2022-05-26,9,25,0
2022-05-27,6,7,0
2022-05-28,5,3,0
2022-05-30,6,10,0
2022-05-31,8,12,0
2022-06-01,9,16,0
2022-06-02,11,12,0
2022-06-03,12,6,0
2022-06-04,7,3,0
2022-06-05,0,3,0
2022-06-06,19,8,0
2022-06-07,12,7,0
2022-06-08,12,19,0
2022-06-09,22,11,0
2022-06-10,13,8,0
2022-06-11,21,8,0
2022-06-12,3,10,0
2022-06-13,22,3,0
2022-06-14,16,14,0
2022-06-15,22,1,0
2022-06-16,30,8,0
2022-06-17,14,3,0
2022-06-18,20,5,0
2022-06-19,5,1,0
2022-06-20,33,25,0
2022-06-21,34,9,0
2022-06-22,26,17,0
2022-06-23,39,19,0
2022-06-24,30,17,0
2022-06-25,41,26,0
2022-06-26,12,0,0
2022-06-27,56,32,0
2022-06-28,42,40,0
2022-06-29,16,3,0
2022-06-30,72,63,0
2022-07-01,74,39,0
2022-07-02,50,48,0
2022-07-03,11,4,0
2022-07-04,87,55,0
2022-07-05,91,71,0
2022-07-06,95,40,0
2022-07-07,89,138,0
2022-07-08,112,129,0
2022-07-09,101,104,0
2022-07-10,38,8,0
2022-07-11,158,90,0
2022-07-12,143,124,0
2022-07-13,192,135,0
2022-07-14,171,57,0
2022-07-15,141,256,0
2022-07-16,111,80,0
2022-07-17,39,5,0
2022-07-18,238,63,0
2022-07-19,224,141,0
2022-07-20,206,80,0
2022-07-21,235,95,0
2022-07-22,218,112,0
2022-07-23,146,93,0
2022-07-24,62,4,0
2022-07-25,268,128,0
2022-07-26,251,53,0
2022-07-27,184,124,0
2022-07-28,42,128,0
2022-07-29,58,2,0
2022-07-30,145,9,0
2022-07-31,65,43,0
2022-08-01,223,45,0
2022-08-02,176,56,0
2022-08-03,171,113,0
2022-08-04,181,55,0
2022-08-05,145,5,0
2022-08-06,54,7,0
2022-08-07,32,5,0
2022-08-08,176,17,0
2022-08-09,160,106,0
2022-08-10,146,104,0
2022-08-11,92,51,0
2022-08-12,110,45,0
2022-08-13,87,26,0
2022-08-14,30,3,0
2022-08-15,101,18,0
2022-08-16,90,36,0
2022-08-17,100,54,0
2022-08-18,78,64,0
2022-08-19,73,33,0
2022-08-20,38,4,0
2022-08-21,15,7,0
2022-08-22,69,25,0
2022-08-23,54,29,0
2022-08-24,60,29,0
2022-08-25,51,23,0
2022-08-26,52,12,0
2022-08-27,18,18,0
2022-08-28,10,12,0
2022-08-29,42,10,0
2022-08-30,12,0,0
2022-08-31,48,2,0
2022-09-01,41,17,0
2022-09-02,28,17,0
2022-09-03,30,2,0
2022-09-04,3,2,0
2022-09-05,31,18,0
2022-09-06,28,8,0
2022-09-07,32,5,0
2022-09-08,16,1,0
2022-09-09,12,13,0
2022-09-10,12,17,0
2022-09-11,5,1,0
2022-09-12,20,7,0
2022-09-13,8,7,0
2022-09-14,18,5,0
2022-09-15,20,7,0
2022-09-16,13,5,0
2022-09-17,15,7,0
2022-09-18,1,0,0
2022-09-19,12,1,0
2022-09-20,14,3,0
2022-09-21,12,6,0
2022-09-22,9,5,0
2022-09-23,8,4,0
2022-09-24,3,3,0
2022-09-25,2,0,0
2022-09-26,8,4,0
2022-09-27,5,2,0
2022-09-28,11,0,0
2022-09-29,10,0,0
2022-09-30,9,1,0
2022-10-01,11,0,0
2022-10-02,7,0,0
2022-10-03,12,3,0
2022-10-04,8,2,0
2022-10-05,6,1,0
2022-10-06,5,1,0
2022-10-07,9,2,0
2022-10-09,2,0,0
2022-10-10,9,1,0
2022-10-11,5,1,0
2022-10-12,7,0,0
2022-10-13,4,0,0
2022-10-14,7,0,0
2022-10-15,3,3,0
2022-10-16,1,0,0
2022-10-17,11,0,0
2022-10-18,6,3,0
2022-10-19,7,1,0
2022-10-20,2,1,0
2022-10-21,7,0,0
2022-10-22,5,1,0
2022-10-23,1,0,0
2022-10-24,7,0,0
2022-10-25,9,1,0
2022-10-26,9,2,0
2022-10-27,8,0,0
2022-10-28,4,0,0
2022-10-29,5,0,0
2022-10-30,1,2,0
2022-10-31,9,1,0
2022-11-01,4,0,0
2022-11-02,10,1,0
2022-11-03,7,3,0
2022-11-04,11,1,0
2022-11-05,7,3,0
2022-11-06,4,0,0
2022-11-07,20,1,0
2022-11-08,17,4,0
2022-11-09,23,1,0
2022-11-10,24,0,0
2022-11-11,41,10,0
2022-11-12,34,2,0
2022-11-13,14,0,0
2022-11-14,66,5,0
2022-11-15,76,12,0
2022-11-16,75,16,0
2022-11-17,111,15,0
2022-11-18,116,19,0
2022-11-19,93,31,0
2022-11-20,47,4,0
2022-11-21,198,23,0
2022-11-22,246,34,0
2022-11-23,263,51,0
2022-11-24,271,48,0
2022-11-25,236,90,0
2022-11-26,200,57,0
2022-11-27,67,5,0
2022-11-28,391,92,0
2022-11-29,407,119,0
2022-11-30,462,63,0
2022-12-01,407,115,0
2022-12-02,360,109,0
2022-12-03,340,73,0
2022-12-04,73,6,0
2022-12-05,446,84,0
2022-12-06,355,70,0
2022-12-07,237,48,0
2022-12-08,72,9,0
2022-12-09,63,1,0
2022-12-10,161,26,0
2022-12-11,57,86,0
2022-12-12,204,56,0
2022-12-13,152,27,0
2022-12-14,145,38,0
2022-12-15,96,59,0
2022-12-16,79,14,0
2022-12-17,64,13,0
2022-12-18,17,2,0
2022-12-19,112,10,0
2022-12-20,67,12,0
2022-12-21,57,11,0
2022-12-22,43,4,0
2022-12-23,35,7,0
2022-12-24,14,2,0
2022-12-25,3,0,0
2022-12-26,36,4,0
2022-12-27,30,4,0
2022-12-28,29,2,0
2022-12-29,47,4,0
2022-12-30,16,3,0
2022-12-31,16,0,0
2023-01-01,7,0,0
2023-01-02,16,3,0
2023-01-03,23,2,0
2023-01-04,19,2,0
2023-01-05,12,1,0
2023-01-06,11,3,0
2023-01-07,5,2,0
2023-01-08,1,0,0
2023-01-09,19,5,0
2023-01-10,11,1,0
2023-01-11,2,2,0
2023-01-12,9,1,0
2023-01-13,8,2,0
2023-01-14,5,2,0
2023-01-15,4,0,0
2023-01-16,4,0,0
2023-01-17,10,0,0
2023-01-18,4,1,0
2023-01-19,4,1,0
2023-01-20,3,1,0
2023-01-21,5,1,0
2023-01-22,0,1,0
2023-01-23,3,1,0
2023-01-24,2,2,0
2023-01-25,6,2,0
2023-01-26,2,0,0
2023-01-27,2,1,0
2023-01-28,2,0,0
2023-01-30,9,0,0
2023-01-31,4,0,0
2023-02-01,5,0,0
2023-02-02,4,1,0
2023-02-03,2,0,0
2023-02-04,2,0,0
2023-02-06,2,0,0
2023-02-07,2,2,0
2023-02-08,3,0,0
2023-02-09,3,0,0
2023-02-10,5,0,0
2023-02-11,3,1,0
2023-02-12,2,0,0
2023-02-13,2,0,0
2023-02-14,2,0,0
2023-02-15,3,0,0
2023-02-16,1,2,0
2023-02-17,1,1,0
2023-02-18,2,0,0
2023-02-20,1,1,0
2023-02-21,2,0,0
2023-02-22,3,0,0
2023-02-23,2,0,0
2023-02-24,5,1,0
2023-02-25,2,0,0
2023-02-26,1,0,0
2023-02-27,4,1,0
2023-02-28,3,0,0
2023-03-01,4,0,0
2023-03-02,1,0,0
2023-03-03,2,0,0
2023-03-04,3,0,0
2023-03-05,1,0,0
2023-03-06,8,0,0
